,TransactionID,Amount,CustomerID,Timestamp,MerchantID,TransactionAmount,MerchantName,Location,Category,FraudIndicator,SuspiciousFlag,Name,Age,Address
973,975,24.179380831671477,1787,10-02-2022 14:00,2464,97.16291515,Merchant 2464,Location 2464,Food,0,0,Customer 1787,35,Address 1787
974,976,22.628164738064527,1666,10-02-2022 15:00,2895,40.97998259,Merchant 2895,Location 2895,Other,0,0,Customer 1666,36,Address 1666
975,977,68.46708138536229,1153,10-02-2022 16:00,2661,15.9104892,Merchant 2661,Location 2661,Travel,0,0,Customer 1153,26,Address 1153
976,978,41.61384354634974,1055,10-02-2022 17:00,2983,27.01624975,Merchant 2983,Location 2983,Online,0,0,Customer 1055,24,Address 1055
977,979,52.33810790461614,1020,10-02-2022 18:00,2910,79.72344815,Merchant 2910,Location 2910,Other,0,0,Customer 1020,55,Address 1020
978,980,59.3088667897494,1421,10-02-2022 19:00,2666,36.02125192,Merchant 2666,Location 2666,Travel,0,0,Customer 1421,41,Address 1421
979,981,50.18606437061031,1030,10-02-2022 20:00,2747,44.54646422,Merchant 2747,Location 2747,Travel,0,0,Customer 1030,54,Address 1030
980,982,15.880654301311733,1777,10-02-2022 21:00,2408,34.0636903,Merchant 2408,Location 2408,Food,0,0,Customer 1777,54,Address 1777
981,983,93.2069229574343,1501,10-02-2022 22:00,2611,53.54585895,Merchant 2611,Location 2611,Retail,0,0,Customer 1501,48,Address 1501
982,984,49.45007181617836,1884,10-02-2022 23:00,2593,34.48950727,Merchant 2593,Location 2593,Online,0,0,Customer 1884,55,Address 1884
983,985,87.01161858917399,1796,11-02-2022 00:00,2010,99.52235673,Merchant 2010,Location 2010,Online,0,0,Customer 1796,33,Address 1796
984,986,29.32881528535313,1706,11-02-2022 01:00,2036,89.97236176,Merchant 2036,Location 2036,Other,0,0,Customer 1706,45,Address 1706
985,987,90.00558943683018,1238,11-02-2022 02:00,2373,40.34701292,Merchant 2373,Location 2373,Food,0,0,Customer 1238,38,Address 1238
986,988,86.31758256679817,1937,11-02-2022 03:00,2395,41.87383967,Merchant 2395,Location 2395,Travel,0,0,Customer 1937,27,Address 1937
987,989,20.443810594610373,1312,11-02-2022 04:00,2284,17.84848108,Merchant 2284,Location 2284,Food,0,0,Customer 1312,26,Address 1312
988,990,64.6020311134568,1595,11-02-2022 05:00,2587,49.13399218,Merchant 2587,Location 2587,Travel,0,0,Customer 1595,53,Address 1595
989,991,37.54797796124622,1060,11-02-2022 06:00,2947,27.29449136,Merchant 2947,Location 2947,Retail,0,0,Customer 1060,38,Address 1060
990,992,41.35252404135755,1666,11-02-2022 07:00,2306,49.40930848,Merchant 2306,Location 2306,Travel,0,0,Customer 1666,36,Address 1666
991,993,31.145356675220096,1695,11-02-2022 08:00,2791,20.87510266,Merchant 2791,Location 2791,Food,0,0,Customer 1695,35,Address 1695
992,994,95.9649600417467,1123,11-02-2022 09:00,2906,99.47675323,Merchant 2906,Location 2906,Food,0,0,Customer 1123,34,Address 1123
993,995,69.01355852338624,1825,11-02-2022 10:00,2327,42.29125938,Merchant 2327,Location 2327,Online,0,0,Customer 1825,54,Address 1825
994,996,19.87674987658153,1411,11-02-2022 11:00,2150,89.45705885,Merchant 2150,Location 2150,Food,0,0,Customer 1411,19,Address 1411
995,997,96.29979162337555,1566,11-02-2022 12:00,2888,47.95802957,Merchant 2888,Location 2888,Retail,0,0,Customer 1566,39,Address 1566
996,998,75.16445866811671,1654,11-02-2022 13:00,2037,64.21004551,Merchant 2037,Location 2037,Food,0,0,Customer 1654,51,Address 1654
997,999,93.63304034468202,1928,11-02-2022 14:00,2629,64.68416731,Merchant 2629,Location 2629,Travel,0,0,Customer 1928,60,Address 1928
998,1000,89.91562519415352,1503,11-02-2022 15:00,2235,97.4401275,Merchant 2235,Location 2235,Other,0,0,Customer 1503,37,Address 1503
